,reward
417,-200
418,-200
419,9
420,-200
421,-200
422,-200
423,-200
424,7
425,9
426,7
427,6
428,-200
429,-200
430,3
431,8
432,10
433,-200
434,11
435,-200
436,-200
437,-200
438,-200
439,7
440,9
441,-200
442,-200
443,9
444,-200
445,10
446,8
447,-200
448,-200
449,13
450,14
451,7
452,5
453,10
454,-200
455,14
456,9
457,5
458,-200
459,-200
460,14
461,-200
462,10
463,-200
464,10
465,10
466,10
467,-200
468,11
469,-200
470,-200
471,-200
472,14
473,12
474,7
475,6
476,7
477,9
478,-200
479,11
480,-200
481,7
482,9
483,-200
484,-200
485,10
486,4
487,-200
488,-200
489,8
490,4
491,12
492,-200
493,-200
494,9
495,-200
496,9
497,-200
498,-200
499,8
500,-200
501,-200
502,4
503,8
504,9
505,12
506,-200
507,8
508,-200
509,-200
510,-200
511,-200
512,7
513,12
514,-200
515,-200
516,-200
517,9
518,9
519,9
520,-200
521,-200
522,9
523,4
524,-200
525,9
526,-200
527,7
528,11
529,5
530,-200
531,12
532,-200
533,12
534,9
535,-200
536,-200
537,-200
538,-200
539,3
540,4
541,-200
542,-200
543,8
544,10
545,9
546,-200
547,5
548,-200
549,9
550,-200
551,-200
552,9
553,7
554,-200
555,10
556,-200
557,-200
558,6
559,-200
560,5
561,7
562,-200
563,10
564,8
565,-200
566,-200
567,6
568,-200
569,-200
570,9
571,9
572,-200
573,-200
574,-200
575,-200
576,-200
577,10
578,-200
579,-200
580,4
581,12
582,-200
583,-200
584,-200
585,7
586,-200
587,9
588,9
589,6
590,-200
591,-200
592,9
593,-200
594,12
595,-200
596,-200
597,-200
598,-200
599,8
600,-200
601,-200
602,8
603,-200
604,-200
605,-200
606,-200
607,-200
608,-200
609,-200
610,-200
611,-200
612,12
613,7
614,9
615,-200
616,-200
617,-200
618,-200
619,-200
620,7
621,-200
622,-200
623,-200
624,-200
625,11
626,-200
627,-200
628,4
629,10
630,9
631,6
632,-200
633,-200
634,-200
635,-200
636,-200
637,-200
638,-200
639,-200
640,-200
641,-200
642,-200
643,-200
644,-200
645,10
646,7
647,-200
648,7
649,-200
650,-200
651,-200
652,-200
653,-200
654,-200
655,-200
656,-200
657,-200
658,7
659,12
660,8
661,8
662,10
663,-200
664,12
665,9
666,8
667,-200
668,-200
669,11
670,-200
671,-200
672,5
673,-200
674,-200
675,-200
676,7
677,6
678,-200
679,-200
680,-200
681,-200
682,-200
683,8
684,-200
685,13
686,11
687,-200
688,-200
689,-200
690,9
691,-200
692,-200
693,-200
694,-200
695,-200
696,7
697,8
698,10
699,-200
700,8
701,-200
702,12
703,11
704,-200
705,9
706,9
707,-200
708,-200
709,-200
710,7
711,8
712,-200
713,7
714,-200
715,-200
716,10
717,-200
718,-200
719,11
720,3
721,-200
722,-200
723,-200
724,10
725,-200
726,7
727,7
728,-200
729,-200
730,-200
731,-200
732,-200
733,9
734,10
735,-200
736,-200
737,-200
738,5
739,-200
740,-200
741,6
742,-200
743,-200
744,12
745,-200
746,-200
747,-200
748,-200
749,11
750,13
751,8
752,-200
753,8
754,11
755,5
756,5
757,7
758,-200
759,-200
760,-200
761,-200
762,-200
763,10
764,-200
765,13
766,-200
767,7
768,-200
769,-200
770,9
771,-200
772,-200
773,-200
774,8
775,14
776,12
777,-200
778,9
779,-200
780,13
781,8
782,-200
783,-200
784,-200
785,7
786,10
787,-200
788,-200
789,-200
790,14
791,10
792,-200
793,5
794,5
795,14
796,-200
797,-200
798,-200
799,8
800,11
801,-200
802,-200
803,-200
804,11
805,10
806,10
807,8
808,-200
809,8
810,-200
811,-200
812,13
813,8
814,11
815,8
816,7
817,-200
818,7
819,-200
820,-200
821,7
822,-200
823,-200
824,11
825,-200
826,-200
827,-200
828,-200
829,-200
830,10
831,-200
832,-200
833,-200
834,6
835,-200
836,-200
837,8
838,-200
839,-200
840,9
841,-200
842,14
843,-200
844,8
845,-200
846,-200
847,-200
848,8
849,-200
850,-200
851,9
852,-200
853,-200
854,-200
855,-200
856,-200
857,-200
858,-200
859,-200
860,-200
861,-200
862,9
863,-200
864,5
865,-200
866,12
867,-200
868,11
869,-200
870,-200
871,-200
872,4
873,-200
874,-200
875,-200
876,-200
877,-200
878,6
879,6
880,-200
881,9
882,9
883,7
884,10
885,-200
886,-200
887,12
888,-200
889,8
890,13
891,-200
892,-200
893,-200
894,11
895,11
896,-200
897,-200
898,-200
899,-200
900,-200
901,5
902,8
903,11
904,-200
905,-200
906,-200
907,6
908,-200
909,-200
910,5
911,7
912,-200
913,8
914,-200
915,-200
916,-200
917,-200
918,14
919,10
920,-200
921,-200
922,-200
923,11
924,-200
925,-200
926,7
927,10
928,9
929,11
930,15
931,-200
932,-200
933,6
934,-200
935,7
936,15
937,6
938,10
939,8
940,8
941,8
942,14
943,-200
944,-200
945,10
946,-200
947,8
948,-200
949,-200
950,-200
951,-200
952,-200
953,-200
954,8
955,9
956,-200
957,-200
958,11
959,-200
960,-200
961,-200
962,-200
963,8
964,4
965,-200
966,-200
967,10
968,4
969,7
970,-200
971,-200
972,12
973,-200
974,9
975,-200
976,-200
977,-200
978,9
979,15
980,-200
981,-200
982,5
983,-200
984,-200
985,-200
986,9
987,-200
988,6
989,7
990,-200
991,-200
992,8
993,7
994,12
995,-200
996,-200
997,9
998,-200
999,10
