,0,1,2,3,4,5,6,7,8,9
88,-200,7,15,-200,-200,7,7,-200,-200,-200
89,6,4,6,-200,-200,-200,11,-200,5,-200
90,9,-200,2,9,-200,-200,10,11,6,10
91,11,7,-200,6,6,4,11,4,5,7
92,11,6,9,7,-200,8,9,12,-200,-200
93,10,5,7,5,3,6,7,12,-200,-200
94,10,-200,-200,-200,8,-200,12,8,-200,10
95,10,9,-200,2,6,11,7,3,11,8
96,8,7,5,7,11,3,-200,8,-200,-200
97,11,9,10,9,5,6,5,-200,13,7
98,-200,4,-200,6,-200,-200,-200,6,8,8
99,5,7,5,-200,-200,-200,8,-200,-200,-200
