,reward
913,9
914,7
915,10
916,11
917,7
918,8
919,-200
920,9
921,8
922,8
923,11
924,-200
925,10
926,10
927,6
928,5
929,10
930,7
931,7
932,10
933,8
934,9
935,6
936,11
937,-200
938,7
939,8
940,9
941,15
942,7
943,8
944,6
945,9
946,-200
947,12
948,10
949,15
950,12
951,9
952,7
953,11
954,-200
955,5
956,9
957,8
958,6
959,10
960,8
961,-200
962,7
963,8
964,4
965,4
966,7
967,-200
968,4
969,12
970,12
971,3
972,7
973,7
974,7
975,8
976,9
977,5
978,6
979,6
980,11
981,11
982,6
983,9
984,7
985,11
986,6
987,9
988,10
989,7
990,8
991,7
992,11
993,12
994,9
995,8
996,5
997,7
998,8
999,7
