,0,1,2,3,4,5,6,7,8,9
88,-200,8,5,-200,9,-200,-200,6,3,7
89,4,5,2,-200,9,-200,-200,4,10,-200
90,-200,-200,4,7,-200,4,8,10,6,5
91,7,-200,-200,4,3,-200,4,-200,10,-200
92,3,7,-200,2,5,7,-200,5,12,5
93,-200,-200,-200,4,-200,5,-200,-200,2,4
94,-200,-200,5,-200,-200,-200,-200,5,2,4
95,-200,-200,5,-200,7,12,-200,-200,-200,-200
96,-200,4,13,-200,-200,3,-200,11,9,-200
97,-200,-200,-200,-200,-200,1,9,6,-200,3
98,-200,-200,4,11,12,8,8,9,12,6
99,-200,-200,8,3,-200,-200,7,-200,2,-200
