,reward
556,9
557,3
558,4
559,6
560,12
561,4
562,8
563,5
564,10
565,8
566,7
567,11
568,6
569,12
570,7
571,10
572,13
573,4
574,11
575,8
576,10
577,8
578,9
579,9
580,9
581,12
582,9
583,7
584,3
585,9
586,6
587,8
588,12
589,7
590,7
591,5
592,8
593,13
594,8
595,7
596,11
597,4
598,9
599,4
600,8
601,9
602,9
603,14
604,5
605,14
606,6
607,11
608,7
609,5
610,6
611,5
612,7
613,6
614,6
615,10
616,9
617,4
618,7
619,7
620,10
621,5
622,11
623,15
624,9
625,6
626,7
627,7
628,6
629,14
630,6
631,5
632,9
633,11
634,8
635,6
636,8
637,9
638,6
639,5
640,6
641,9
642,6
643,6
644,3
645,8
646,9
647,7
648,7
649,9
650,11
651,8
652,4
653,8
654,7
655,4
656,10
657,6
658,9
659,6
660,9
661,10
662,7
663,6
664,7
665,8
666,14
667,9
668,10
669,7
670,5
671,6
672,11
673,10
674,8
675,6
676,9
677,12
678,5
679,12
680,8
681,8
682,9
683,12
684,11
685,5
686,7
687,5
688,7
689,5
690,7
691,9
692,11
693,13
694,4
695,9
696,7
697,10
698,7
699,8
700,6
701,7
702,7
703,7
704,10
705,5
706,8
707,13
708,11
709,9
710,6
711,13
712,10
713,4
714,6
715,7
716,6
717,6
718,5
719,8
720,15
721,13
722,9
723,14
724,13
725,4
726,12
727,10
728,7
729,6
730,3
731,9
732,8
733,8
734,12
735,7
736,6
737,12
738,5
739,6
740,8
741,12
742,6
743,8
744,5
745,10
746,9
747,10
748,8
749,10
750,6
751,5
752,11
753,7
754,14
755,9
756,10
757,11
758,14
759,9
760,8
761,11
762,3
763,4
764,9
765,10
766,11
767,4
768,4
769,9
770,4
771,6
772,7
773,6
774,9
775,8
776,13
777,5
778,9
779,5
780,9
781,10
782,6
783,8
784,10
785,7
786,8
787,7
788,3
789,3
790,13
791,5
792,9
793,8
794,9
795,8
796,8
797,6
798,4
799,6
800,7
801,7
802,5
803,8
804,10
805,7
806,9
807,6
808,5
809,5
810,8
811,10
812,7
813,6
814,9
815,10
816,7
817,6
818,6
819,8
820,12
821,5
822,11
823,6
824,8
825,4
826,7
827,4
828,8
829,7
830,8
831,5
832,6
833,12
834,5
835,5
836,8
837,6
838,9
839,8
840,13
841,7
842,9
843,6
844,8
845,10
846,5
847,11
848,5
849,5
850,8
851,8
852,12
853,10
854,8
855,10
856,-200
857,9
858,6
859,7
860,8
861,7
862,6
863,9
864,5
865,3
866,12
867,11
868,7
869,5
870,7
871,9
872,9
873,8
874,5
875,9
876,10
877,6
878,6
879,2
880,8
881,5
882,11
883,7
884,8
885,4
886,15
887,8
888,9
889,10
890,8
891,8
892,5
893,6
894,3
895,12
896,8
897,9
898,11
899,6
900,4
901,9
902,6
903,12
904,4
905,5
906,8
907,7
908,7
909,9
910,5
911,8
912,5
913,6
914,9
915,7
916,12
917,7
918,4
919,10
920,13
921,6
922,9
923,5
924,11
925,9
926,8
927,11
928,9
929,7
930,6
931,11
932,9
933,10
934,12
935,7
936,9
937,8
938,10
939,10
940,5
941,4
942,10
943,5
944,10
945,9
946,4
947,11
948,11
949,9
950,13
951,15
952,8
953,8
954,9
955,7
956,10
957,6
958,9
959,5
960,11
961,4
962,11
963,10
964,7
965,8
966,6
967,7
968,9
969,8
970,7
971,6
972,7
973,7
974,4
975,6
976,5
977,9
978,13
979,8
980,6
981,7
982,4
983,9
984,6
985,8
986,11
987,7
988,3
989,4
990,10
991,7
992,5
993,11
994,9
995,12
996,5
997,7
998,6
999,7
