,reward
489,-200
490,4
491,4
492,8
493,-200
494,4
495,6
496,8
497,5
498,9
499,9
500,6
501,-200
502,8
503,-200
504,5
505,10
506,4
507,8
508,10
509,10
510,-200
511,-200
512,9
513,10
514,9
515,-200
516,11
517,14
518,3
519,14
520,4
521,12
522,-200
523,6
524,9
525,7
526,12
527,7
528,-200
529,-200
530,-200
531,10
532,6
533,5
534,4
535,-200
536,-200
537,8
538,-200
539,-200
540,8
541,6
542,-200
543,7
544,-200
545,-200
546,13
547,10
548,12
549,10
550,10
551,-200
552,-200
553,5
554,8
555,7
556,7
557,-200
558,6
559,11
560,12
561,14
562,7
563,14
564,8
565,-200
566,-200
567,-200
568,-200
569,10
570,-200
571,12
572,7
573,6
574,9
575,7
576,-200
577,-200
578,6
579,11
580,11
581,8
582,-200
583,-200
584,-200
585,7
586,3
587,8
588,7
589,6
590,7
591,-200
592,-200
593,-200
594,8
595,8
596,-200
597,-200
598,11
599,15
600,9
601,-200
602,13
603,-200
604,10
605,9
606,-200
607,5
608,-200
609,-200
610,6
611,10
612,11
613,5
614,-200
615,8
616,-200
617,10
618,-200
619,10
620,5
621,7
622,5
623,-200
624,8
625,5
626,-200
627,7
628,-200
629,10
630,-200
631,-200
632,11
633,-200
634,11
635,5
636,-200
637,-200
638,-200
639,9
640,-200
641,-200
642,8
643,6
644,-200
645,6
646,-200
647,7
648,11
649,-200
650,11
651,-200
652,4
653,-200
654,9
655,-200
656,10
657,11
658,6
659,-200
660,8
661,13
662,5
663,10
664,8
665,-200
666,-200
667,8
668,7
669,10
670,12
671,9
672,9
673,9
674,12
675,6
676,8
677,-200
678,3
679,10
680,4
681,7
682,10
683,8
684,-200
685,-200
686,8
687,7
688,-200
689,9
690,10
691,8
692,-200
693,10
694,-200
695,-200
696,7
697,7
698,9
699,-200
700,-200
701,7
702,11
703,12
704,-200
705,11
706,7
707,8
708,11
709,12
710,7
711,9
712,13
713,7
714,10
715,-200
716,15
717,9
718,7
719,-200
720,-200
721,8
722,7
723,12
724,-200
725,-200
726,11
727,-200
728,9
729,-200
730,-200
731,5
732,6
733,5
734,10
735,7
736,11
737,-200
738,-200
739,5
740,7
741,14
742,-200
743,10
744,6
745,10
746,7
747,7
748,9
749,7
750,12
751,4
752,7
753,11
754,10
755,8
756,10
757,11
758,-200
759,10
760,8
761,5
762,6
763,7
764,-200
765,7
766,7
767,15
768,-200
769,11
770,9
771,10
772,6
773,10
774,11
775,8
776,12
777,11
778,-200
779,6
780,9
781,10
782,10
783,6
784,11
785,10
786,-200
787,6
788,4
789,-200
790,10
791,6
792,-200
793,15
794,12
795,5
796,7
797,6
798,13
799,11
800,8
801,9
802,6
803,-200
804,6
805,11
806,-200
807,10
808,13
809,-200
810,8
811,8
812,-200
813,7
814,-200
815,12
816,7
817,-200
818,-200
819,-200
820,10
821,-200
822,-200
823,10
824,-200
825,-200
826,-200
827,10
828,5
829,-200
830,7
831,7
832,10
833,8
834,6
835,-200
836,6
837,-200
838,-200
839,-200
840,-200
841,11
842,-200
843,11
844,10
845,10
846,12
847,-200
848,-200
849,-200
850,6
851,10
852,6
853,14
854,-200
855,-200
856,-200
857,-200
858,5
859,12
860,9
861,10
862,7
863,3
864,10
865,6
866,-200
867,-200
868,9
869,-200
870,-200
871,-200
872,6
873,13
874,8
875,-200
876,10
877,10
878,6
879,9
880,-200
881,-200
882,-200
883,10
884,11
885,-200
886,10
887,7
888,-200
889,11
890,6
891,7
892,7
893,6
894,12
895,12
896,-200
897,6
898,6
899,13
900,9
901,-200
902,5
903,-200
904,9
905,8
906,-200
907,9
908,7
909,7
910,10
911,10
912,12
913,7
914,5
915,-200
916,8
917,13
918,-200
919,7
920,-200
921,11
922,-200
923,9
924,-200
925,12
926,4
927,5
928,9
929,10
930,6
931,14
932,-200
933,9
934,-200
935,-200
936,7
937,10
938,13
939,8
940,11
941,-200
942,-200
943,11
944,7
945,-200
946,-200
947,-200
948,10
949,13
950,-200
951,-200
952,-200
953,7
954,8
955,-200
956,-200
957,-200
958,9
959,9
960,6
961,-200
962,8
963,-200
964,11
965,8
966,-200
967,11
968,-200
969,5
970,8
971,9
972,-200
973,7
974,10
975,10
976,9
977,5
978,9
979,7
980,10
981,6
982,-200
983,13
984,6
985,9
986,-200
987,-200
988,10
989,12
990,10
991,-200
992,-200
993,-200
994,7
995,9
996,11
997,15
998,9
999,-200
