,reward
353,7
354,8
355,6
356,6
357,9
358,10
359,5
360,8
361,5
362,10
363,11
364,12
365,6
366,8
367,8
368,8
369,7
370,12
371,5
372,8
373,12
374,5
375,10
376,5
377,12
378,7
379,8
380,12
381,4
382,4
383,9
384,11
385,7
386,15
387,10
388,8
389,13
390,7
391,9
392,6
393,8
394,11
395,3
396,6
397,6
398,11
399,10
400,4
401,4
402,7
403,6
404,9
405,9
406,6
407,10
408,11
409,7
410,12
411,9
412,8
413,11
414,6
415,6
416,6
417,7
418,4
419,7
420,8
421,10
422,9
423,7
424,8
425,3
426,11
427,11
428,8
429,7
430,11
431,8
432,11
433,10
434,8
435,5
436,7
437,4
438,15
439,6
440,9
441,11
442,13
443,10
444,8
445,4
446,9
447,5
448,12
449,6
450,4
451,6
452,12
453,4
454,5
455,6
456,8
457,9
458,9
459,6
460,9
461,8
462,5
463,10
464,4
465,6
466,7
467,7
468,6
469,8
470,3
471,10
472,8
473,8
474,9
475,4
476,10
477,8
478,5
479,3
480,13
481,14
482,6
483,6
484,12
485,5
486,10
487,4
488,9
489,8
490,8
491,7
492,9
493,12
494,8
495,5
496,9
497,4
498,6
499,6
500,11
501,8
502,8
503,7
504,8
505,10
506,7
507,7
508,4
509,12
510,9
511,9
512,7
513,10
514,6
515,9
516,8
517,9
518,12
519,6
520,5
521,7
522,5
523,9
524,7
525,11
526,10
527,13
528,4
529,7
530,4
531,11
532,14
533,7
534,5
535,5
536,12
537,9
538,10
539,7
540,9
541,6
542,14
543,10
544,5
545,8
546,5
547,8
548,7
549,4
550,9
551,8
552,7
553,12
554,5
555,12
556,7
557,7
558,10
559,7
560,8
561,4
562,8
563,10
564,11
565,8
566,5
567,8
568,9
569,13
570,9
571,5
572,4
573,4
574,8
575,7
576,5
577,8
578,12
579,9
580,13
581,11
582,11
583,8
584,9
585,8
586,11
587,12
588,9
589,4
590,3
591,10
592,5
593,6
594,11
595,10
596,7
597,10
598,7
599,13
600,7
601,8
602,11
603,8
604,5
605,8
606,10
607,5
608,7
609,10
610,8
611,8
612,12
613,8
614,8
615,6
616,6
617,7
618,6
619,9
620,13
621,9
622,7
623,8
624,11
625,9
626,8
627,10
628,6
629,5
630,7
631,7
632,4
633,11
634,9
635,5
636,11
637,8
638,14
639,13
640,8
641,9
642,9
643,12
644,9
645,12
646,7
647,4
648,8
649,10
650,5
651,8
652,7
653,8
654,11
655,10
656,11
657,12
658,13
659,7
660,10
661,7
662,13
663,3
664,5
665,5
666,7
667,9
668,7
669,6
670,11
671,5
672,7
673,6
674,5
675,12
676,10
677,14
678,9
679,7
680,5
681,9
682,7
683,7
684,8
685,11
686,8
687,11
688,13
689,9
690,9
691,7
692,7
693,9
694,6
695,4
696,6
697,10
698,6
699,7
700,9
701,7
702,4
703,10
704,6
705,4
706,8
707,7
708,7
709,7
710,8
711,8
712,4
713,9
714,4
715,3
716,8
717,4
718,6
719,6
720,8
721,5
722,11
723,10
724,6
725,9
726,8
727,7
728,5
729,7
730,7
731,6
732,13
733,9
734,9
735,6
736,6
737,5
738,11
739,8
740,5
741,11
742,6
743,4
744,4
745,11
746,10
747,8
748,9
749,3
750,5
751,6
752,5
753,4
754,3
755,8
756,7
757,10
758,9
759,10
760,5
761,7
762,4
763,5
764,4
765,13
766,8
767,8
768,9
769,8
770,5
771,4
772,11
773,6
774,11
775,13
776,8
777,10
778,12
779,6
780,5
781,11
782,11
783,5
784,11
785,4
786,11
787,3
788,11
789,7
790,5
791,6
792,3
793,7
794,7
795,11
796,4
797,7
798,11
799,9
800,7
801,4
802,8
803,9
804,6
805,5
806,9
807,11
808,4
809,8
810,10
811,4
812,8
813,8
814,5
815,8
816,5
817,5
818,12
819,7
820,13
821,11
822,7
823,12
824,7
825,8
826,9
827,9
828,8
829,8
830,12
831,5
832,9
833,6
834,8
835,7
836,9
837,10
838,7
839,13
840,3
841,6
842,10
843,10
844,8
845,8
846,7
847,5
848,4
849,5
850,7
851,12
852,7
853,6
854,5
855,8
856,6
857,9
858,5
859,7
860,10
861,7
862,8
863,8
864,6
865,12
866,6
867,7
868,10
869,5
870,10
871,8
872,5
873,9
874,5
875,8
876,12
877,10
878,6
879,7
880,8
881,11
882,9
883,6
884,8
885,7
886,10
887,6
888,7
889,8
890,6
891,7
892,4
893,8
894,10
895,5
896,8
897,10
898,5
899,11
900,4
901,5
902,5
903,5
904,5
905,8
906,15
907,11
908,7
909,6
910,6
911,6
912,5
913,6
914,9
915,6
916,9
917,9
918,5
919,9
920,14
921,9
922,7
923,9
924,7
925,8
926,4
927,10
928,13
929,6
930,5
931,6
932,10
933,8
934,8
935,11
936,8
937,5
938,8
939,5
940,6
941,9
942,8
943,9
944,10
945,6
946,5
947,6
948,15
949,5
950,10
951,9
952,6
953,8
954,11
955,6
956,8
957,6
958,4
959,10
960,9
961,5
962,9
963,12
964,8
965,11
966,12
967,3
968,3
969,11
970,10
971,4
972,5
973,5
974,4
975,5
976,10
977,3
978,4
979,4
980,6
981,7
982,8
983,4
984,9
985,15
986,8
987,10
988,9
989,7
990,4
991,7
992,8
993,11
994,11
995,5
996,7
997,9
998,10
999,7
