,reward
258,11
259,7
260,6
261,6
262,9
263,13
264,10
265,5
266,13
267,5
268,6
269,5
270,7
271,11
272,9
273,7
274,9
275,7
276,11
277,7
278,12
279,8
280,7
281,7
282,9
283,6
284,7
285,12
286,8
287,4
288,9
289,9
290,6
291,4
292,12
293,9
294,10
295,7
296,7
297,10
298,6
299,7
300,8
301,8
302,12
303,5
304,8
305,3
306,8
307,6
308,10
309,5
310,6
311,5
312,5
313,7
314,5
315,7
316,6
317,12
318,8
319,5
320,7
321,7
322,9
323,7
324,10
325,6
326,9
327,9
328,4
329,4
330,12
331,10
332,11
333,8
334,13
335,7
336,10
337,4
338,8
339,10
340,6
341,7
342,7
343,9
344,8
345,5
346,7
347,11
348,5
349,7
350,8
351,4
352,7
353,12
354,4
355,11
356,10
357,7
358,8
359,13
360,7
361,4
362,5
363,10
364,11
365,9
366,11
367,8
368,8
369,8
370,3
371,12
372,6
373,9
374,10
375,4
376,9
377,6
378,7
379,7
380,6
381,7
382,8
383,8
384,9
385,7
386,8
387,4
388,10
389,6
390,4
391,7
392,6
393,3
394,5
395,7
396,8
397,9
398,8
399,8
400,6
401,9
402,4
403,5
404,9
405,5
406,6
407,9
408,6
409,4
410,4
411,8
412,6
413,12
414,5
415,6
416,6
417,7
418,8
419,5
420,7
421,6
422,9
423,7
424,11
425,9
426,6
427,11
428,7
429,7
430,7
431,11
432,12
433,10
434,12
435,8
436,6
437,9
438,11
439,5
440,5
441,8
442,9
443,8
444,12
445,12
446,5
447,6
448,6
449,3
450,7
451,6
452,4
453,6
454,5
455,7
456,4
457,6
458,7
459,5
460,5
461,7
462,7
463,8
464,10
465,9
466,6
467,5
468,7
469,11
470,4
471,8
472,5
473,8
474,6
475,4
476,11
477,9
478,9
479,11
480,7
481,6
482,9
483,7
484,10
485,6
486,3
487,7
488,7
489,4
490,11
491,7
492,9
493,4
494,5
495,11
496,4
497,7
498,7
499,6
500,7
501,3
502,4
503,8
504,9
505,6
506,11
507,9
508,10
509,8
510,9
511,11
512,4
513,12
514,4
515,10
516,5
517,7
518,6
519,5
520,7
521,10
522,6
523,4
524,11
525,5
526,12
527,7
528,7
529,9
530,14
531,5
532,8
533,6
534,9
535,3
536,11
537,14
538,5
539,8
540,8
541,7
542,12
543,9
544,9
545,6
546,4
547,8
548,8
549,5
550,13
551,10
552,3
553,14
554,12
555,10
556,8
557,9
558,8
559,7
560,7
561,7
562,7
563,6
564,12
565,12
566,8
567,5
568,10
569,6
570,8
571,12
572,8
573,7
574,11
575,10
576,11
577,7
578,9
579,4
580,4
581,12
582,11
583,11
584,5
585,8
586,8
587,10
588,9
589,6
590,9
591,7
592,9
593,9
594,5
595,7
596,4
597,5
598,9
599,6
600,5
601,9
602,7
603,6
604,8
605,4
606,7
607,7
608,6
609,7
610,12
611,6
612,5
613,10
614,4
615,3
616,10
617,9
618,8
619,11
620,6
621,12
622,5
623,8
624,7
625,10
626,6
627,12
628,10
629,14
630,7
631,11
632,7
633,5
634,4
635,10
636,10
637,12
638,14
639,8
640,5
641,9
642,6
643,9
644,9
645,4
646,6
647,8
648,7
649,9
650,10
651,8
652,6
653,4
654,4
655,10
656,8
657,12
658,8
659,6
660,12
661,12
662,6
663,6
664,6
665,4
666,4
667,8
668,7
669,5
670,7
671,10
672,11
673,9
674,4
675,5
676,10
677,7
678,7
679,11
680,10
681,10
682,6
683,7
684,8
685,9
686,5
687,11
688,7
689,9
690,10
691,4
692,6
693,4
694,10
695,13
696,7
697,9
698,8
699,4
700,12
701,6
702,11
703,8
704,8
705,6
706,9
707,13
708,13
709,12
710,3
711,10
712,5
713,10
714,9
715,5
716,6
717,6
718,8
719,7
720,9
721,10
722,7
723,13
724,9
725,7
726,6
727,13
728,9
729,9
730,11
731,13
732,5
733,5
734,10
735,7
736,5
737,9
738,8
739,8
740,15
741,6
742,5
743,13
744,9
745,7
746,6
747,9
748,7
749,8
750,6
751,6
752,10
753,5
754,10
755,3
756,11
757,4
758,5
759,12
760,7
761,9
762,7
763,6
764,8
765,6
766,9
767,4
768,10
769,9
770,9
771,7
772,10
773,8
774,7
775,15
776,12
777,11
778,11
779,8
780,9
781,10
782,9
783,11
784,9
785,5
786,12
787,8
788,7
789,7
790,11
791,10
792,13
793,12
794,14
795,10
796,9
797,6
798,5
799,10
800,7
801,7
802,12
803,12
804,7
805,8
806,10
807,8
808,5
809,10
810,5
811,9
812,7
813,9
814,7
815,9
816,11
817,12
818,5
819,8
820,7
821,8
822,13
823,14
824,8
825,11
826,7
827,8
828,11
829,11
830,8
831,5
832,9
833,10
834,14
835,8
836,8
837,11
838,5
839,11
840,15
841,9
842,7
843,9
844,12
845,7
846,4
847,4
848,13
849,4
850,6
851,7
852,5
853,5
854,8
855,9
856,4
857,7
858,6
859,8
860,12
861,14
862,11
863,11
864,14
865,7
866,7
867,5
868,9
869,5
870,6
871,6
872,9
873,7
874,7
875,5
876,8
877,9
878,8
879,5
880,9
881,9
882,8
883,8
884,8
885,9
886,10
887,11
888,7
889,6
890,8
891,5
892,6
893,10
894,13
895,10
896,5
897,12
898,4
899,15
900,11
901,6
902,6
903,10
904,11
905,11
906,11
907,10
908,6
909,5
910,12
911,3
912,8
913,10
914,15
915,11
916,8
917,7
918,10
919,9
920,8
921,7
922,8
923,6
924,5
925,9
926,8
927,9
928,9
929,7
930,5
931,4
932,7
933,6
934,10
935,12
936,11
937,6
938,4
939,5
940,7
941,9
942,6
943,8
944,5
945,7
946,9
947,11
948,5
949,9
950,3
951,8
952,7
953,6
954,9
955,8
956,8
957,8
958,6
959,6
960,6
961,13
962,5
963,10
964,3
965,5
966,11
967,9
968,11
969,10
970,4
971,7
972,5
973,8
974,6
975,7
976,6
977,5
978,10
979,5
980,7
981,5
982,5
983,4
984,10
985,7
986,10
987,12
988,6
989,5
990,5
991,12
992,4
993,4
994,11
995,6
996,5
997,5
998,11
999,4
