,reward
416,-200
417,-200
418,-200
419,9
420,-200
421,-200
422,-200
423,7
424,5
425,3
426,6
427,-200
428,-200
429,-200
430,-200
431,7
432,-200
433,-200
434,12
435,-200
436,-200
437,-200
438,8
439,5
440,-200
441,8
442,-200
443,-200
444,-200
445,-200
446,-200
447,-200
448,10
449,11
450,-200
451,-200
452,6
453,-200
454,-200
455,8
456,-200
457,10
458,4
459,-200
460,10
461,5
462,9
463,7
464,-200
465,-200
466,-200
467,-200
468,9
469,-200
470,-200
471,11
472,10
473,-200
474,-200
475,8
476,-200
477,-200
478,-200
479,-200
480,-200
481,-200
482,-200
483,-200
484,-200
485,8
486,-200
487,7
488,12
489,7
490,-200
491,-200
492,-200
493,-200
494,-200
495,7
496,-200
497,-200
498,-200
499,8
500,-200
501,9
502,-200
503,-200
504,-200
505,-200
506,7
507,-200
508,-200
509,-200
510,14
511,-200
512,1
513,8
514,8
515,-200
516,-200
517,-200
518,-200
519,-200
520,-200
521,-200
522,-200
523,-200
524,-200
525,-200
526,-200
527,-200
528,11
529,-200
530,12
531,9
532,-200
533,-200
534,9
535,9
536,-200
537,-200
538,4
539,-200
540,8
541,4
542,-200
543,6
544,-200
545,-200
546,-200
547,-200
548,-200
549,-200
550,-200
551,-200
552,12
553,-200
554,6
555,-200
556,7
557,-200
558,-200
559,2
560,-200
561,13
562,-200
563,7
564,-200
565,10
566,-200
567,4
568,-200
569,-200
570,-200
571,-200
572,-200
573,-200
574,-200
575,7
576,-200
577,-200
578,-200
579,-200
580,-200
581,9
582,3
583,14
584,-200
585,-200
586,-200
587,12
588,-200
589,9
590,2
591,-200
592,-200
593,-200
594,-200
595,6
596,-200
597,-200
598,-200
599,3
600,5
601,-200
602,6
603,-200
604,11
605,-200
606,-200
607,13
608,-200
609,-200
610,10
611,7
612,-200
613,10
614,-200
615,9
616,-200
617,8
618,5
619,2
620,-200
621,4
622,-200
623,-200
624,-200
625,-200
626,-200
627,11
628,-200
629,3
630,13
631,-200
632,9
633,12
634,-200
635,5
636,-200
637,-200
638,-200
639,-200
640,-200
641,4
642,-200
643,10
644,6
645,8
646,9
647,11
648,-200
649,-200
650,-200
651,-200
652,4
653,9
654,9
655,9
656,2
657,5
658,-200
659,7
660,-200
661,-200
662,-200
663,-200
664,-200
665,-200
666,10
667,9
668,-200
669,-200
670,-200
671,-200
672,-200
673,-200
674,-200
675,-200
676,-200
677,7
678,-200
679,-200
680,-200
681,-200
682,11
683,-200
684,-200
685,-200
686,8
687,-200
688,6
689,5
690,-200
691,4
692,11
693,9
694,-200
695,9
696,-200
697,-200
698,-200
699,-200
700,3
701,-200
702,-200
703,14
704,-200
705,-200
706,-200
707,-200
708,4
709,-200
710,10
711,-200
712,-200
713,11
714,13
715,10
716,-200
717,-200
718,7
719,-200
720,-200
721,-200
722,10
723,8
724,-200
725,5
726,-200
727,-200
728,-200
729,-200
730,4
731,-200
732,-200
733,-200
734,-200
735,11
736,7
737,-200
738,8
739,-200
740,-200
741,1
742,5
743,-200
744,-200
745,9
746,9
747,-200
748,-200
749,-200
750,8
751,9
752,-200
753,-200
754,11
755,3
756,9
757,-200
758,-200
759,-200
760,-200
761,6
762,1
763,-200
764,8
765,-200
766,-200
767,-200
768,-200
769,-200
770,-200
771,-200
772,-200
773,-200
774,-200
775,11
776,-200
777,-200
778,-200
779,-200
780,-200
781,8
782,-200
783,-200
784,9
785,-200
786,-200
787,8
788,-200
789,-200
790,-200
791,6
792,-200
793,-200
794,12
795,4
796,-200
797,-200
798,-200
799,6
800,10
801,-200
802,-200
803,3
804,-200
805,-200
806,4
807,-200
808,-200
809,-200
810,11
811,-200
812,6
813,5
814,-200
815,-200
816,8
817,-200
818,9
819,13
820,9
821,5
822,-200
823,-200
824,-200
825,-200
826,9
827,11
828,-200
829,13
830,-200
831,8
832,10
833,8
834,-200
835,-200
836,-200
837,-200
838,-200
839,-200
840,7
841,-200
842,-200
843,-200
844,-200
845,-200
846,-200
847,-200
848,-200
849,11
850,5
851,-200
852,-200
853,-200
854,3
855,-200
856,5
857,8
858,8
859,-200
860,-200
861,-200
862,7
863,5
864,-200
865,6
866,14
867,14
868,-200
869,11
870,3
871,-200
872,8
873,8
874,-200
875,8
876,-200
877,-200
878,-200
879,-200
880,7
881,-200
882,-200
883,-200
884,8
885,-200
886,-200
887,9
888,-200
889,-200
890,-200
891,14
892,9
893,-200
894,-200
895,7
896,-200
897,-200
898,11
899,-200
900,10
901,-200
902,8
903,-200
904,13
905,-200
906,-200
907,-200
908,-200
909,13
910,-200
911,9
912,-200
913,-200
914,-200
915,-200
916,-200
917,-200
918,5
919,13
920,4
921,-200
922,-200
923,-200
924,9
925,-200
926,-200
927,12
928,8
929,-200
930,-200
931,-200
932,-200
933,7
934,5
935,11
936,8
937,8
938,-200
939,-200
940,-200
941,-200
942,10
943,-200
944,8
945,-200
946,-200
947,-200
948,-200
949,-200
950,-200
951,-200
952,-200
953,9
954,-200
955,5
956,9
957,-200
958,-200
959,6
960,3
961,-200
962,8
963,-200
964,-200
965,-200
966,-200
967,-200
968,-200
969,-200
970,-200
971,-200
972,7
973,-200
974,-200
975,7
976,-200
977,-200
978,7
979,-200
980,-200
981,-200
982,13
983,-200
984,-200
985,5
986,1
987,15
988,-200
989,14
990,-200
991,7
992,-200
993,5
994,3
995,-200
996,8
997,-200
998,9
999,11
