,reward
514,11
515,7
516,7
517,7
518,9
519,5
520,7
521,9
522,6
523,11
524,4
525,7
526,9
527,9
528,9
529,9
530,5
531,6
532,11
533,6
534,10
535,8
536,10
537,11
538,5
539,4
540,10
541,6
542,6
543,8
544,8
545,5
546,6
547,7
548,10
549,8
550,8
551,3
552,6
553,8
554,7
555,4
556,4
557,10
558,9
559,11
560,9
561,7
562,9
563,10
564,6
565,5
566,6
567,8
568,8
569,6
570,7
571,8
572,5
573,8
574,10
575,3
576,8
577,7
578,5
579,9
580,9
581,9
582,9
583,9
584,9
585,12
586,9
587,7
588,10
589,9
590,9
591,3
592,9
593,8
594,4
595,4
596,11
597,12
598,3
599,11
600,10
601,11
602,9
603,8
604,6
605,10
606,7
607,9
608,11
609,7
610,7
611,7
612,6
613,7
614,5
615,4
616,13
617,4
618,6
619,9
620,8
621,14
622,10
623,7
624,6
625,8
626,7
627,6
628,5
629,8
630,4
631,5
632,7
633,11
634,4
635,5
636,5
637,11
638,7
639,5
640,3
641,7
642,8
643,12
644,8
645,9
646,7
647,5
648,6
649,7
650,11
651,8
652,6
653,9
654,4
655,9
656,7
657,8
658,8
659,8
660,5
661,8
662,3
663,9
664,5
665,4
666,8
667,6
668,6
669,12
670,9
671,11
672,14
673,5
674,6
675,6
676,13
677,9
678,9
679,9
680,5
681,9
682,9
683,3
684,12
685,9
686,11
687,11
688,5
689,11
690,9
691,5
692,11
693,11
694,10
695,3
696,4
697,9
698,11
699,4
700,9
701,6
702,7
703,4
704,11
705,10
706,7
707,7
708,8
709,11
710,5
711,9
712,9
713,6
714,10
715,14
716,7
717,7
718,7
719,5
720,10
721,9
722,11
723,8
724,10
725,6
726,11
727,9
728,10
729,11
730,7
731,3
732,7
733,9
734,9
735,9
736,10
737,10
738,8
739,4
740,8
741,6
742,11
743,5
744,11
745,7
746,9
747,11
748,10
749,10
750,8
751,11
752,6
753,12
754,7
755,9
756,5
757,6
758,6
759,12
760,6
761,9
762,7
763,9
764,7
765,9
766,8
767,5
768,4
769,11
770,7
771,5
772,7
773,5
774,4
775,6
776,10
777,15
778,4
779,8
780,10
781,7
782,10
783,8
784,3
785,6
786,7
787,9
788,5
789,7
790,5
791,7
792,11
793,3
794,5
795,12
796,4
797,5
798,4
799,7
800,7
801,4
802,4
803,4
804,4
805,10
806,9
807,9
808,11
809,10
810,5
811,5
812,5
813,7
814,7
815,4
816,6
817,5
818,6
819,4
820,9
821,7
822,8
823,5
824,7
825,6
826,6
827,9
828,3
829,7
830,10
831,7
832,4
833,7
834,11
835,11
836,10
837,6
838,7
839,10
840,10
841,10
842,12
843,9
844,9
845,10
846,4
847,8
848,9
849,6
850,10
851,6
852,8
853,7
854,12
855,11
856,9
857,9
858,8
859,6
860,6
861,9
862,10
863,5
864,8
865,4
866,13
867,6
868,13
869,7
870,9
871,12
872,6
873,7
874,11
875,9
876,5
877,7
878,12
879,9
880,5
881,10
882,8
883,7
884,14
885,8
886,11
887,5
888,9
889,10
890,8
891,9
892,5
893,10
894,9
895,7
896,12
897,3
898,11
899,9
900,7
901,4
902,6
903,11
904,9
905,12
906,5
907,8
908,6
909,6
910,8
911,5
912,5
913,7
914,9
915,12
916,15
917,10
918,6
919,10
920,11
921,10
922,8
923,4
924,6
925,4
926,9
927,10
928,5
929,11
930,6
931,9
932,11
933,10
934,8
935,8
936,13
937,5
938,12
939,8
940,9
941,3
942,4
943,7
944,7
945,5
946,9
947,14
948,4
949,10
950,8
951,8
952,11
953,10
954,4
955,7
956,5
957,8
958,5
959,7
960,11
961,11
962,8
963,9
964,8
965,5
966,5
967,8
968,6
969,9
970,7
971,7
972,8
973,6
974,14
975,13
976,9
977,8
978,15
979,7
980,5
981,5
982,6
983,5
984,13
985,8
986,9
987,9
988,3
989,7
990,10
991,10
992,9
993,11
994,6
995,5
996,9
997,11
998,7
999,5
