,results
304,490.69179597296625
305,843.5543069768603
306,2336.3489465925513
307,290.97157814823504
308,2544.87583758262
309,1911.6794478125992
310,1205.6031335205062
311,7237.412317035288
312,1352.9957276709497
313,2442.8171537781777
314,783.5925669626115
315,1197.0272823935818
316,2339.619017875043
317,1834.995135488038
318,3204.419202672498
319,1485.7918932507446
320,746.0067793649865
321,398.63193157858706
322,632.6406627137519
323,2321.2268159721098
324,850.1014297894812
325,115.54165699884419
326,4291.639246879911
327,411.359128943228
328,7116.308660108826
329,135.69192015585082
330,611.9254974066858
331,909.1329890199215
332,4889.51577799577
333,2051.057091419849
334,284.74054663691027
335,8396.27454892065
336,5519.714161370168
337,107.26867199608725
338,12375.119700930976
339,4054.9949787369283
340,10992.338600855186
341,1260.1690315978244
342,7611.805835259676
343,100.01976121854072
344,15900.673902794671
345,502.1058751231562
346,312.86612978936785
347,3938.584576693214
348,5705.7911228578105
349,25165.82193845532
350,2472.934732338681
351,2399.8352200785284
352,3160.6125473788807
353,210.83179763679084
354,145.36995754458405
355,107.22232562181574
356,5763.5806136198835
357,587.928898583154
358,9247.172361545005
359,165.33376355216743
360,5828.129675533755
361,6035.864137028571
362,763.567547857949
363,8773.346831856314
364,5479.60101702458
365,1644.3928653104847
366,4669.726725070096
367,110.01427866025098
368,11728.376910663888
369,7537.819566225693
370,2255.918670852882
371,360.5132006767232
372,2620.1847050409506
373,12897.503042071578
374,840.9407795616855
375,1676.7981406478475
376,3593.724229135533
377,8920.868314331954
378,2132.834061124213
379,1474.3111803506674
380,698.5473213030474
381,20132.04366975254
382,14865.929246210615
383,4278.052622532507
384,274.507923126331
385,261.0731267145643
386,262.5447420067625
387,1067.6700799755122
388,8762.358380406711
389,1885.5365505069092
390,14229.632691757548
391,2933.4848799280003
392,15341.976253242525
393,10266.059057514169
394,1508.4698919462933
395,6365.365467932558
396,7560.981276999519
397,213.32352595321862
398,7976.340874578788
399,1684.761620911064
400,4383.147052771295
401,106.81931245407561
402,108.8773801270741
403,1371.6637371393285
404,3600.477143265546
405,13768.651467437281
406,2275.454526996732
407,1871.6065934251214
408,18842.096987726087
409,3206.9156362233844
410,287.7651926916886
411,5377.828416691569
412,3128.6838091505647
413,1300.9413610647835
414,1517.104739537216
415,1423.35213920896
416,1311.0670400667332
417,1181.131363050926
418,1593.7866483390621
419,836.7363787109731
420,9967.653217880337
421,12289.932902534105
422,1447.1511009088063
423,10670.048585251456
424,621.4268982393356
425,13598.74747700564
426,2215.0791239371483
427,2693.124782488375
428,665.60709949347
429,1079.37149362342
430,144.84201275172694
431,1415.662584078793
432,12985.602360064962
433,1467.7195710738933
434,1735.011052266247
435,322.38635245270257
436,100.8943955241648
437,150.43675734537294
438,6533.314460320772
439,305.8915915103722
440,190.7189976487407
441,5830.353636386617
442,102.68519683824584
443,548.3009789036721
444,105.88881520565975
445,3354.3854269733365
446,130.24402988194475
447,398.75961326561827
448,1089.3090908757165
449,196.32706945183082
450,2492.3345084608986
451,105.9120601154576
452,636.3775553773393
453,211.58224573424826
454,2357.664178242145
455,114.98663099831444
456,5789.913497299391
457,3027.8513929774176
458,102.06366866576873
459,227.54396053427672
460,144.05595249717436
461,102.39110359703923
462,3123.592467835105
463,1213.7289913868801
464,1760.8878449563629
465,200.0931721276733
466,3909.61002892313
467,9500.745521542021
468,2918.12939436149
469,1788.6347610974933
470,10784.309455799887
471,1810.509474617961
472,154.82973128658108
473,1989.5575704659614
474,552.389356787891
475,156.7625478051869
476,109.09955175947562
477,4111.398509439132
478,105.79486244490968
479,1655.2916874434616
480,14547.939476607487
481,200.90740333195174
482,1677.963897625227
483,223.36095843311628
484,12409.214785974173
485,1026.3908473889235
486,5253.426318821153
487,447.7919235200586
488,4451.493596248772
489,111.96773740357258
490,4185.523636352785
491,145.40715970135219
492,1977.350257583982
493,1824.2193913519077
494,298.5955130510395
495,2645.245644313568
496,3149.957798274763
497,19410.737016593714
498,2688.4361168629043
499,1745.5277804266539
